"TOA5","77558","CR1000","77558","CR1000.Std.32.03","CPU:Radiation albedo stand CR1000.CR1","36301","Table207"
"TIMESTAMP","RECORD","GLOB_fix_Avg","SW_fix_Avg","LWout_fix_Avg","T_CG4in_Avg(1)","T_CH1_Avg","GLOB_fix_Max","SW_fix_Max","LWout_fix_Max","GLOB_fix_Min","SW_fix_Min","LWout_fix_Min","GLOB_fix_Std","SW_fix_Std","LWout_fix_Std","T_Logger"
"TS","RN","","","","","","","","","","","","","","",""
"","","Avg","Avg","Avg","Avg","Avg","Max","Max","Max","Min","Min","Min","Std","Std","Std","Smp"
"2019-03-26 10:12:00",210111,1.418,1.683,-0.252,"NAN","NAN",1.422,1.69,-0.248,1.402,1.666,-0.254,0.006,0.006,0.002,0
"2019-03-26 10:13:00",210112,1.431,1.701,-0.254,"NAN","NAN",1.442,1.713,-0.254,1.422,1.686,-0.254,0.007,0.009,0,0
"2019-03-26 10:14:00",210113,1.433,1.704,-0.254,"NAN","NAN",1.442,1.713,-0.254,1.429,1.696,-0.254,0.004,0.005,0,0
"2019-03-26 10:15:00",210114,1.411,1.677,-0.255,"NAN","NAN",1.422,1.693,-0.254,1.395,1.656,-0.258,0.012,0.015,0.001,0
"2019-03-26 10:16:00",210115,1.355,1.607,-0.26,"NAN","NAN",1.402,1.666,-0.258,1.322,1.559,-0.261,0.029,0.038,0.001,0
"2019-03-26 10:17:00",210116,1.394,1.656,-0.261,"NAN","NAN",1.439,1.713,-0.261,1.335,1.586,-0.261,0.032,0.04,0,0
"2019-03-26 10:18:00",210117,1.386,1.647,-0.261,"NAN","NAN",1.422,1.693,-0.261,1.315,1.559,-0.261,0.039,0.049,0,0
"2019-03-26 10:19:00",210118,1.35,1.602,-0.261,"NAN","NAN",1.415,1.683,-0.261,1.308,1.546,-0.264,0.039,0.049,0.001,0
"2019-03-26 10:20:00",210119,1.266,1.493,-0.267,"NAN","NAN",1.308,1.546,-0.264,1.228,1.442,-0.268,0.026,0.032,0.001,0
"2019-03-26 10:21:00",210120,1.268,1.493,-0.268,"NAN","NAN",1.355,1.599,-0.268,1.221,1.439,-0.268,0.045,0.056,0,0
"2019-03-26 10:22:00",210121,1.31,1.545,-0.268,"NAN","NAN",1.362,1.613,-0.268,1.275,1.499,-0.268,0.03,0.038,0,0
"2019-03-26 10:23:00",210122,1.343,1.587,-0.269,"NAN","NAN",1.382,1.636,-0.268,1.295,1.522,-0.274,0.024,0.03,0.002,0
"2019-03-26 10:24:00",210123,1.3,1.533,-0.27,"NAN","NAN",1.348,1.596,-0.268,1.275,1.502,-0.274,0.016,0.019,0.002,0
"2019-03-26 10:25:00",210124,1.422,1.685,-0.274,"NAN","NAN",1.462,1.74,-0.271,1.368,1.619,-0.274,0.021,0.026,0.001,0
"2019-03-26 10:26:00",210125,1.505,1.791,-0.272,"NAN","NAN",1.542,1.84,-0.268,1.469,1.743,-0.274,0.025,0.033,0.002,0
"2019-03-26 10:27:00",210126,1.515,1.799,-0.269,"NAN","NAN",1.542,1.83,-0.268,1.489,1.766,-0.274,0.016,0.019,0.002,0
"2019-03-26 10:28:00",210127,1.452,1.726,-0.268,"NAN","NAN",1.509,1.797,-0.268,1.402,1.669,-0.268,0.035,0.043,0,0
"2019-03-26 10:29:00",210128,1.38,1.63,-0.272,"NAN","NAN",1.429,1.693,-0.268,1.355,1.596,-0.274,0.022,0.029,0.002,0
"2019-03-26 10:30:00",210129,1.418,1.682,-0.273,"NAN","NAN",1.435,1.706,-0.268,1.388,1.646,-0.274,0.012,0.015,0.002,0
"2019-03-26 10:31:00",210130,1.367,1.617,-0.272,"NAN","NAN",1.395,1.649,-0.268,1.342,1.586,-0.274,0.018,0.021,0.002,0
"2019-03-26 10:32:00",210131,1.332,1.577,-0.274,"NAN","NAN",1.375,1.633,-0.271,1.235,1.452,-0.274,0.043,0.053,0.001,0
"2019-03-26 10:33:00",210132,1.22,1.437,-0.274,"NAN","NAN",1.255,1.479,-0.274,1.188,1.395,-0.274,0.018,0.023,0,0
"2019-03-26 10:34:00",210133,1.169,1.375,-0.274,"NAN","NAN",1.201,1.412,-0.274,1.121,1.318,-0.274,0.026,0.032,0,0
"2019-03-26 10:35:00",210134,1.104,1.295,-0.274,"NAN","NAN",1.121,1.315,-0.274,1.087,1.271,-0.274,0.011,0.014,0,0
"2019-03-26 10:36:00",210135,1.134,1.334,-0.275,"NAN","NAN",1.168,1.375,-0.274,1.094,1.285,-0.278,0.022,0.027,0.001,0
"2019-03-26 10:37:00",210136,1.181,1.391,-0.275,"NAN","NAN",1.201,1.412,-0.274,1.161,1.368,-0.278,0.011,0.012,0.001,0
"2019-03-26 10:38:00",210137,1.164,1.367,-0.278,"NAN","NAN",1.208,1.425,-0.274,1.127,1.318,-0.281,0.027,0.034,0.003,0
"2019-03-26 10:39:00",210138,1.207,1.418,-0.281,"NAN","NAN",1.214,1.429,-0.278,1.201,1.409,-0.281,0.004,0.005,0.001,0
"2019-03-26 10:40:00",210139,1.214,1.43,-0.281,"NAN","NAN",1.228,1.445,-0.281,1.194,1.405,-0.281,0.009,0.011,0,0
"2019-03-26 10:41:00",210140,1.26,1.486,-0.281,"NAN","NAN",1.301,1.539,-0.281,1.198,1.409,-0.281,0.035,0.044,0,0
"2019-03-26 10:42:00",210141,1.265,1.494,-0.281,"NAN","NAN",1.301,1.536,-0.281,1.221,1.442,-0.281,0.026,0.031,0,0
"2019-03-26 10:43:00",210142,1.257,1.484,-0.281,"NAN","NAN",1.301,1.539,-0.281,1.228,1.445,-0.281,0.021,0.027,0,0
"2019-03-26 10:44:00",210143,1.321,1.566,-0.279,"NAN","NAN",1.342,1.593,-0.274,1.301,1.542,-0.281,0.012,0.015,0.002,0
"2019-03-26 10:45:00",210144,1.359,1.613,-0.279,"NAN","NAN",1.395,1.653,-0.274,1.322,1.562,-0.281,0.021,0.026,0.002,0
"2019-03-26 10:46:00",210145,1.37,1.626,-0.275,"NAN","NAN",1.388,1.649,-0.274,1.362,1.619,-0.278,0.006,0.007,0.001,0
"2019-03-26 10:47:00",210146,1.349,1.599,-0.274,"NAN","NAN",1.375,1.633,-0.274,1.328,1.569,-0.274,0.016,0.02,0,0
"2019-03-26 10:48:00",210147,1.371,1.626,-0.274,"NAN","NAN",1.382,1.636,-0.274,1.355,1.609,-0.274,0.007,0.007,0,0
"2019-03-26 10:49:00",210148,1.393,1.649,-0.274,"NAN","NAN",1.415,1.679,-0.274,1.365,1.619,-0.274,0.017,0.02,0,0
"2019-03-26 10:50:00",210149,1.412,1.672,-0.274,"NAN","NAN",1.422,1.686,-0.274,1.395,1.653,-0.274,0.009,0.011,0,0
"2019-03-26 10:51:00",210150,1.409,1.669,-0.274,"NAN","NAN",1.429,1.693,-0.274,1.398,1.656,-0.274,0.009,0.011,0,0
"2019-03-26 10:52:00",210151,1.458,1.731,-0.273,"NAN","NAN",1.485,1.763,-0.268,1.429,1.696,-0.274,0.019,0.023,0.002,0
"2019-03-26 10:53:00",210152,1.499,1.781,-0.274,"NAN","NAN",1.516,1.797,-0.271,1.482,1.763,-0.274,0.009,0.01,0.001,0
"2019-03-26 10:54:00",210153,1.535,1.825,-0.27,"NAN","NAN",1.596,1.897,-0.268,1.502,1.78,-0.274,0.03,0.038,0.003,0
"2019-03-26 10:55:00",210154,1.578,1.878,-0.268,"NAN","NAN",1.596,1.897,-0.268,1.562,1.86,-0.271,0.009,0.011,0.001,0
"2019-03-26 10:56:00",210155,1.624,1.934,-0.268,"NAN","NAN",1.69,2.017,-0.264,1.562,1.86,-0.268,0.04,0.05,0.001,0
"2019-03-26 10:57:00",210156,1.708,2.04,-0.264,"NAN","NAN",1.736,2.074,-0.261,1.69,2.014,-0.268,0.016,0.02,0.002,0
"2019-03-26 10:58:00",210157,1.748,2.089,-0.261,"NAN","NAN",1.77,2.114,-0.261,1.723,2.058,-0.264,0.01,0.013,0.001,0
"2019-03-26 10:59:00",210158,1.804,2.158,-0.26,"NAN","NAN",1.823,2.181,-0.254,1.777,2.121,-0.261,0.017,0.021,0.002,0
"2019-03-26 11:00:00",210159,1.851,2.216,-0.256,"NAN","NAN",1.864,2.235,-0.254,1.823,2.181,-0.261,0.011,0.015,0.003,0
"2019-03-26 11:01:00",210160,1.882,2.256,-0.252,"NAN","NAN",1.917,2.302,-0.248,1.85,2.218,-0.254,0.021,0.025,0.002,0
"2019-03-26 11:02:00",210161,1.952,2.343,-0.248,"NAN","NAN",1.984,2.382,-0.248,1.924,2.305,-0.248,0.022,0.027,0,0
"2019-03-26 11:03:00",210162,2.02,2.428,-0.246,"NAN","NAN",2.084,2.509,-0.244,1.984,2.382,-0.248,0.032,0.039,0.002,0
"2019-03-26 11:04:00",210163,2.135,2.57,-0.241,"NAN","NAN",2.205,2.656,-0.241,2.091,2.513,-0.248,0.034,0.042,0.001,0
"2019-03-26 11:05:00",210164,2.269,2.739,-0.237,"NAN","NAN",2.305,2.787,-0.234,2.211,2.666,-0.241,0.029,0.036,0.003,0
"2019-03-26 11:06:00",210165,2.354,2.844,-0.233,"NAN","NAN",2.372,2.864,-0.228,2.312,2.79,-0.234,0.019,0.024,0.002,0
"2019-03-26 11:07:00",210166,2.399,2.898,-0.232,"NAN","NAN",2.452,2.961,-0.228,2.365,2.857,-0.234,0.022,0.027,0.003,0
"2019-03-26 11:08:00",210167,2.562,3.1,-0.227,"NAN","NAN",2.64,3.195,-0.224,2.459,2.971,-0.228,0.054,0.067,0.001,0
"2019-03-26 11:09:00",210168,2.657,3.221,-0.223,"NAN","NAN",2.666,3.232,-0.221,2.64,3.198,-0.228,0.006,0.008,0.003,0
"2019-03-26 11:10:00",210169,2.703,3.273,-0.221,"NAN","NAN",2.753,3.329,-0.221,2.673,3.235,-0.221,0.026,0.031,0,0
"2019-03-26 11:11:00",210170,2.807,3.4,-0.221,"NAN","NAN",2.854,3.456,-0.217,2.753,3.332,-0.221,0.031,0.039,0.001,0
"2019-03-26 11:12:00",210171,2.869,3.477,-0.216,"NAN","NAN",2.894,3.51,-0.214,2.854,3.459,-0.221,0.014,0.017,0.003,0
"2019-03-26 11:13:00",210172,2.89,3.504,-0.214,"NAN","NAN",2.907,3.52,-0.214,2.874,3.483,-0.217,0.01,0.013,0.001,0
"2019-03-26 11:14:00",210173,2.839,3.439,-0.214,"NAN","NAN",2.871,3.479,-0.214,2.827,3.426,-0.214,0.013,0.016,0,0
"2019-03-26 11:15:00",210174,2.839,3.437,-0.214,"NAN","NAN",2.84,3.439,-0.214,2.827,3.419,-0.214,0.004,0.005,0,0
"2019-03-26 11:16:00",210175,2.82,3.412,-0.214,"NAN","NAN",2.824,3.419,-0.214,2.814,3.406,-0.217,0.002,0.003,0.001,0
"2019-03-26 11:17:00",210176,2.813,3.403,-0.216,"NAN","NAN",2.82,3.413,-0.214,2.794,3.382,-0.221,0.009,0.011,0.002,0
"2019-03-26 11:18:00",210177,2.772,3.351,-0.22,"NAN","NAN",2.794,3.379,-0.217,2.727,3.292,-0.221,0.019,0.024,0.001,0
"2019-03-26 11:19:00",210178,2.697,3.256,-0.221,"NAN","NAN",2.72,3.285,-0.221,2.68,3.235,-0.224,0.012,0.015,0.001,0
"2019-03-26 11:20:00",210179,2.684,3.239,-0.226,"NAN","NAN",2.693,3.252,-0.221,2.68,3.232,-0.228,0.006,0.007,0.002,0
"2019-03-26 11:21:00",210180,2.69,3.248,-0.228,"NAN","NAN",2.707,3.269,-0.228,2.68,3.232,-0.228,0.01,0.012,0,0
"2019-03-26 11:22:00",210181,2.668,3.22,-0.229,"NAN","NAN",2.707,3.265,-0.228,2.633,3.172,-0.234,0.024,0.031,0.002,0
"2019-03-26 11:23:00",210182,2.565,3.091,-0.235,"NAN","NAN",2.626,3.165,-0.234,2.513,3.021,-0.241,0.036,0.046,0.002,0
"2019-03-26 11:24:00",210183,2.474,2.977,-0.239,"NAN","NAN",2.506,3.018,-0.234,2.446,2.944,-0.241,0.019,0.024,0.003,0
"2019-03-26 11:25:00",210184,2.396,2.879,-0.243,"NAN","NAN",2.446,2.937,-0.241,2.339,2.81,-0.248,0.029,0.037,0.003,0
"2019-03-26 11:26:00",210185,2.289,2.746,-0.248,"NAN","NAN",2.339,2.804,-0.248,2.245,2.687,-0.251,0.028,0.035,0.001,0
"2019-03-26 11:27:00",210186,2.211,2.652,-0.254,"NAN","NAN",2.238,2.687,-0.254,2.198,2.633,-0.258,0.014,0.016,0.001,0
"2019-03-26 11:28:00",210187,2.197,2.632,-0.26,"NAN","NAN",2.205,2.646,-0.254,2.185,2.623,-0.261,0.005,0.007,0.002,0
"2019-03-26 11:29:00",210188,2.197,2.634,-0.261,"NAN","NAN",2.205,2.643,-0.261,2.185,2.62,-0.264,0.007,0.008,0.001,0
"2019-03-26 11:30:00",210189,2.174,2.605,-0.267,"NAN","NAN",2.198,2.636,-0.261,2.158,2.579,-0.268,0.014,0.018,0.002,0
"2019-03-26 11:31:00",210190,2.156,2.583,-0.27,"NAN","NAN",2.165,2.593,-0.268,2.151,2.579,-0.274,0.004,0.004,0.003,0
"2019-03-26 11:32:00",210191,2.179,2.61,-0.274,"NAN","NAN",2.191,2.626,-0.274,2.165,2.593,-0.274,0.007,0.009,0,0
"2019-03-26 11:33:00",210192,2.21,2.649,-0.274,"NAN","NAN",2.231,2.676,-0.274,2.191,2.626,-0.274,0.013,0.016,0,0
"2019-03-26 11:34:00",210193,2.254,2.703,-0.279,"NAN","NAN",2.272,2.723,-0.274,2.231,2.68,-0.281,0.01,0.011,0.002,0
"2019-03-26 11:35:00",210194,2.305,2.766,-0.281,"NAN","NAN",2.325,2.793,-0.281,2.272,2.723,-0.281,0.017,0.021,0,0
"2019-03-26 11:36:00",210195,2.354,2.824,-0.281,"NAN","NAN",2.379,2.85,-0.281,2.332,2.793,-0.281,0.016,0.019,0,0
"2019-03-26 11:37:00",210196,2.391,2.87,-0.281,"NAN","NAN",2.405,2.89,-0.281,2.379,2.85,-0.281,0.009,0.011,0,0
"2019-03-26 11:38:00",210197,2.44,2.933,-0.281,"NAN","NAN",2.472,2.97,-0.281,2.405,2.89,-0.281,0.019,0.025,0,0
"2019-03-26 11:39:00",210198,2.504,3.014,-0.281,"NAN","NAN",2.539,3.061,-0.281,2.472,2.974,-0.284,0.021,0.027,0.001,0
"2019-03-26 11:40:00",210199,2.569,3.095,-0.282,"NAN","NAN",2.579,3.111,-0.281,2.546,3.064,-0.288,0.012,0.014,0.002,0
"2019-03-26 11:41:00",210200,2.587,3.117,-0.283,"NAN","NAN",2.612,3.144,-0.281,2.579,3.104,-0.284,0.011,0.012,0.002,0
"2019-03-26 11:42:00",210201,2.626,3.165,-0.285,"NAN","NAN",2.632,3.178,-0.284,2.612,3.148,-0.288,0.007,0.009,0.001,0
"2019-03-26 11:43:00",210202,2.645,3.188,-0.287,"NAN","NAN",2.659,3.204,-0.284,2.632,3.174,-0.288,0.008,0.009,0.001,0
"2019-03-26 11:44:00",210203,2.669,3.218,-0.288,"NAN","NAN",2.679,3.231,-0.288,2.659,3.204,-0.288,0.005,0.006,0,0
"2019-03-26 11:45:00",210204,2.695,3.251,-0.288,"NAN","NAN",2.703,3.258,-0.288,2.679,3.231,-0.288,0.007,0.008,0,0
"2019-03-26 11:46:00",210205,2.681,3.234,-0.288,"NAN","NAN",2.699,3.258,-0.288,2.672,3.221,-0.288,0.009,0.011,0,0
"2019-03-26 11:47:00",210206,2.669,3.218,-0.288,"NAN","NAN",2.672,3.224,-0.288,2.662,3.208,-0.288,0.004,0.006,0,0
"2019-03-26 11:48:00",210207,2.655,3.199,-0.288,"NAN","NAN",2.662,3.208,-0.288,2.652,3.191,-0.288,0.003,0.005,0,0
"2019-03-26 11:49:00",210208,2.667,3.215,-0.29,"NAN","NAN",2.672,3.221,-0.288,2.659,3.204,-0.294,0.004,0.004,0.002,0
"2019-03-26 11:50:00",210209,2.679,3.23,-0.292,"NAN","NAN",2.686,3.238,-0.291,2.669,3.218,-0.294,0.004,0.005,0.001,0
"2019-03-26 11:51:00",210210,2.699,3.252,-0.294,"NAN","NAN",2.706,3.261,-0.294,2.689,3.241,-0.294,0.005,0.006,0,0
"2019-03-26 11:52:00",210211,2.703,3.257,-0.294,"NAN","NAN",2.706,3.261,-0.294,2.692,3.244,-0.294,0.004,0.005,0,0
"2019-03-26 11:53:00",210212,2.683,3.23,-0.295,"NAN","NAN",2.692,3.241,-0.294,2.679,3.221,-0.298,0.005,0.007,0.001,0
"2019-03-26 11:54:00",210213,2.706,3.259,-0.299,"NAN","NAN",2.726,3.281,-0.294,2.692,3.241,-0.301,0.01,0.012,0.002,0
"2019-03-26 11:55:00",210214,2.744,3.306,-0.301,"NAN","NAN",2.766,3.331,-0.301,2.726,3.284,-0.301,0.013,0.016,0,0
"2019-03-26 11:56:00",210215,2.766,3.334,-0.301,"NAN","NAN",2.769,3.338,-0.301,2.766,3.331,-0.301,0.001,0.003,0,0
"2019-03-26 11:57:00",210216,2.776,3.347,-0.304,"NAN","NAN",2.786,3.361,-0.301,2.766,3.338,-0.308,0.006,0.007,0.002,0
"2019-03-26 11:58:00",210217,2.795,3.369,-0.307,"NAN","NAN",2.799,3.378,-0.304,2.793,3.365,-0.308,0.003,0.004,0.001,0
"2019-03-26 11:59:00",210218,2.774,3.343,-0.308,"NAN","NAN",2.799,3.371,-0.308,2.746,3.311,-0.308,0.015,0.019,0,0
"2019-03-26 12:00:00",210219,2.717,3.272,-0.312,"NAN","NAN",2.746,3.304,-0.308,2.692,3.244,-0.314,0.015,0.019,0.002,0
"2019-03-26 12:01:00",210220,2.685,3.233,-0.314,"NAN","NAN",2.692,3.241,-0.314,2.679,3.224,-0.314,0.004,0.004,0,0
"2019-03-26 12:02:00",210221,2.639,3.175,-0.318,"NAN","NAN",2.679,3.224,-0.314,2.605,3.13,-0.321,0.026,0.034,0.002,0
"2019-03-26 12:03:00",210222,2.601,3.125,-0.321,"NAN","NAN",2.605,3.13,-0.321,2.599,3.12,-0.321,0.003,0.004,0,0
"2019-03-26 12:04:00",210223,2.631,3.163,-0.322,"NAN","NAN",2.652,3.191,-0.321,2.609,3.13,-0.324,0.015,0.02,0.001,0
"2019-03-26 12:05:00",210224,2.658,3.198,-0.326,"NAN","NAN",2.662,3.204,-0.324,2.652,3.191,-0.328,0.003,0.004,0.002,0
"2019-03-26 12:06:00",210225,2.651,3.192,-0.328,"NAN","NAN",2.666,3.211,-0.328,2.632,3.167,-0.328,0.013,0.015,0,0
"2019-03-26 12:07:00",210226,2.63,3.168,-0.329,"NAN","NAN",2.635,3.174,-0.328,2.625,3.164,-0.331,0.003,0.003,0.002,0
"2019-03-26 12:08:00",210227,2.632,3.169,-0.333,"NAN","NAN",2.635,3.174,-0.331,2.625,3.164,-0.334,0.003,0.003,0.002,0
"2019-03-26 12:09:00",210228,2.633,3.173,-0.335,"NAN","NAN",2.639,3.177,-0.334,2.632,3.171,-0.338,0.002,0.003,0.001,0
"2019-03-26 12:10:00",210229,2.619,3.157,-0.341,"NAN","NAN",2.632,3.174,-0.338,2.612,3.144,-0.341,0.008,0.01,0.001,0
"2019-03-26 12:11:00",210230,2.619,3.157,-0.342,"NAN","NAN",2.625,3.164,-0.341,2.612,3.147,-0.344,0.004,0.005,0.002,0
"2019-03-26 12:12:00",210231,2.597,3.13,-0.347,"NAN","NAN",2.619,3.157,-0.344,2.579,3.104,-0.348,0.014,0.017,0.001,0
"2019-03-26 12:13:00",210232,2.572,3.101,-0.35,"NAN","NAN",2.579,3.107,-0.348,2.565,3.094,-0.355,0.004,0.004,0.002,0
"2019-03-26 12:14:00",210233,2.588,3.121,-0.355,"NAN","NAN",2.625,3.171,-0.355,2.565,3.094,-0.358,0.019,0.024,0.001,0
"2019-03-26 12:15:00",210234,2.634,3.18,-0.359,"NAN","NAN",2.639,3.187,-0.355,2.632,3.174,-0.361,0.003,0.004,0.002,0
"2019-03-26 12:16:00",210235,2.655,3.205,-0.361,"NAN","NAN",2.672,3.224,-0.361,2.639,3.187,-0.361,0.012,0.014,0,0
"2019-03-26 12:17:00",210236,2.674,3.227,-0.365,"NAN","NAN",2.679,3.231,-0.361,2.672,3.221,-0.368,0.003,0.004,0.002,0
"2019-03-26 12:18:00",210237,2.677,3.228,-0.368,"NAN","NAN",2.679,3.231,-0.368,2.659,3.204,-0.368,0.005,0.006,0,0
"2019-03-26 12:19:00",210238,2.624,3.162,-0.37,"NAN","NAN",2.652,3.201,-0.368,2.612,3.147,-0.371,0.011,0.015,0.002,0
"2019-03-26 12:20:00",210239,2.617,3.15,-0.373,"NAN","NAN",2.632,3.171,-0.371,2.609,3.137,-0.375,0.008,0.01,0.002,0
"2019-03-26 12:21:00",210240,2.665,3.211,-0.375,"NAN","NAN",2.682,3.234,-0.375,2.632,3.171,-0.375,0.016,0.022,0,0
"2019-03-26 12:22:00",210241,2.697,3.251,-0.376,"NAN","NAN",2.726,3.288,-0.375,2.672,3.221,-0.378,0.019,0.022,0.002,0
"2019-03-26 12:23:00",210242,2.72,3.278,-0.378,"NAN","NAN",2.729,3.291,-0.375,2.712,3.271,-0.378,0.006,0.008,0.001,0
"2019-03-26 12:24:00",210243,2.755,3.321,-0.378,"NAN","NAN",2.799,3.375,-0.378,2.719,3.271,-0.381,0.027,0.033,0.001,0
"2019-03-26 12:25:00",210244,2.845,3.434,-0.379,"NAN","NAN",2.88,3.478,-0.378,2.806,3.381,-0.381,0.022,0.028,0.001,0
